iter_num,train_acc,train_loss,val_acc,val_loss,test_acc,test_loss
1,0.9625,0.05274401977658272,0.4542433537832311,1.8034155368804932,0.44727086795347054,1.8004833459854126
2,0.9875776397515528,0.042181096971035004,0.5838445807770961,1.399336338043213,0.5759938642464527,1.4295059442520142
3,0.987603305785124,0.03748440369963646,0.6365030674846626,1.2559711933135986,0.6226511568452,1.300207495689392
4,1.0,0.0318860188126564,0.6837934560327198,1.126039743423462,0.6780007669691934,1.143113374710083
5,1.0,0.04109087213873863,0.6912065439672802,1.124037742614746,0.6880991946823469,1.1367452144622803
6,0.9938144329896907,0.0554732047021389,0.7027096114519428,1.0944408178329468,0.6883548510801483,1.1311291456222534
7,0.9982332155477032,0.050488606095314026,0.7093558282208589,1.0501232147216797,0.7015211555669181,1.0734010934829712
8,0.9953632148377125,0.05589810758829117,0.7108895705521472,1.025321364402771,0.6956410584174869,1.0441241264343262
9,0.9945054945054945,0.06436280161142349,0.7241820040899796,0.9823676943778992,0.7137926626613831,1.0078312158584595
10,0.9950556242274413,0.06526246666908264,0.7142126789366053,0.9931564331054688,0.7070177681196472,1.0105149745941162
11,0.9865168539325843,0.06710001826286316,0.7257157464212679,0.9925876259803772,0.7182666496229068,1.0269070863723755
12,0.9969104016477858,0.07867109775543213,0.7275051124744376,0.9351063966751099,0.7224849801866292,0.9491415023803711
13,0.9923954372623575,0.07382188737392426,0.7349182004089979,0.9466314911842346,0.7232519493800332,0.9611538052558899
14,0.9885260370697264,0.0830560103058815,0.7341513292433538,0.9361611604690552,0.7223571519877285,0.9669448733329773
15,0.9876441515650741,0.0855918824672699,0.7415644171779141,0.9171608090400696,0.7361625974690017,0.9305703639984131
16,0.9953667953667954,0.08242485672235489,0.7574130879345603,0.871137797832489,0.7502236993480762,0.8897342681884766
17,0.9890988372093024,0.0932336300611496,0.7479550102249489,0.8846948146820068,0.744343602198645,0.9008155465126038
18,0.9828414550446122,0.10187245905399323,0.7502556237218814,0.8760592937469482,0.7520132941326857,0.880081295967102
19,0.988296488946684,0.09240785986185074,0.7517893660531697,0.8578654527664185,0.7493289019557714,0.8804274201393127
20,0.983940704138357,0.10455857962369919,0.7517893660531697,0.8428055047988892,0.7465166815799565,0.8574061393737793
21,0.9847058823529412,0.09861935675144196,0.7640593047034765,0.8338575959205627,0.7568707656909114,0.8495018482208252
22,0.9882088714205502,0.10415899008512497,0.7666155419222904,0.7956711053848267,0.760194298862329,0.8010231852531433
23,0.9715359828141783,0.10437329113483429,0.7770961145194274,0.8326149582862854,0.7628786910392432,0.8491743206977844
24,0.993309315491508,0.11810185015201569,0.7811860940695297,0.7843858599662781,0.7775789339128212,0.8072431683540344
25,0.9861660079051383,0.12049311399459839,0.7632924335378323,0.814890444278717,0.759427329668925,0.8297315239906311
26,0.9847980997624703,0.10954954475164413,0.7727505112474438,0.7854082584381104,0.7714431803655887,0.7957454323768616
27,0.9885635864592863,0.124525286257267,0.7686605316973415,0.8122450709342957,0.7692701009842772,0.8112838268280029
28,0.9863255403617115,0.12923108041286469,0.7868098159509203,0.7676461935043335,0.7814137798798415,0.7798671126365662
29,0.9846678023850085,0.1451490968465805,0.7801635991820041,0.7813388109207153,0.7709318675699859,0.7868243455886841
30,0.9810621655002059,0.13170769810676575,0.7875766871165644,0.7612990736961365,0.7817972644765435,0.7794572114944458
31,0.9784860557768924,0.14452672004699707,0.7773517382413088,0.7870094180107117,0.7718266649622907,0.8133325576782227
32,0.987263604785797,0.1311887800693512,0.7893660531697342,0.7599786520004272,0.7876773616259747,0.7699005603790283
33,0.9801646706586826,0.15433195233345032,0.7765848670756647,0.77582186460495,0.7743832289403042,0.7865365743637085
34,0.9767526334907374,0.14229777455329895,0.7845092024539877,0.7475026249885559,0.7759171673271124,0.763837993144989
35,0.9724770642201835,0.15270228683948517,0.783997955010225,0.7536570429801941,0.7787293877029272,0.7663939595222473
36,0.9773584905660377,0.15061841905117035,0.7926891615541922,0.7254507541656494,0.783586859261153,0.7411579489707947
37,0.985981308411215,0.16626980900764465,0.7898773006134969,0.7602896690368652,0.783203374664451,0.7596489191055298
38,0.9798505037374066,0.17225892841815948,0.7819529652351738,0.7616531252861023,0.7789850441007287,0.7752993702888489
39,0.9816339455351488,0.15871426463127136,0.7850204498977505,0.7626058459281921,0.7842260002556564,0.7648795247077942
40,0.9737573325100339,0.15560786426067352,0.7850204498977505,0.7549000382423401,0.7810302952831395,0.7593638300895691
