iter_num,train_acc,train_loss,val_acc,val_loss,test_acc,test_loss
1,1.0,0.2152469903230667,0.6696252465483234,0.773615837097168,0.7072449482503697,0.7166324853897095
2,1.0,0.04068820923566818,0.8599605522682445,0.5633298754692078,0.8762937407589946,0.5381200313568115
3,1.0,0.08973955363035202,0.863905325443787,0.5262369513511658,0.8728437654016757,0.49525511264801025
4,1.0,0.048208218067884445,0.9122287968441815,0.3473118245601654,0.9226219812715624,0.31809908151626587
5,1.0,0.04711317643523216,0.9161735700197239,0.36910709738731384,0.925086249383933,0.35284432768821716
6,1.0,0.06220639497041702,0.9181459566074951,0.3726917505264282,0.9265648102513554,0.35172802209854126
7,1.0,0.03905336931347847,0.9220907297830375,0.31874027848243713,0.9255791030064071,0.314306378364563
8,1.0,0.03824123740196228,0.9132149901380671,0.31566792726516724,0.917693445046821,0.31918326020240784
9,1.0,0.03902082517743111,0.9220907297830375,0.3159973621368408,0.9275505174963036,0.3048067092895508
10,1.0,0.05911409109830856,0.9240631163708086,0.37636542320251465,0.9236076885165106,0.36566162109375
11,1.0,0.05945081263780594,0.928007889546351,0.315906286239624,0.9319862000985707,0.3041679263114929
12,1.0,0.053151387721300125,0.9161735700197239,0.3100787401199341,0.9157220305569246,0.3065461218357086
13,1.0,0.046053919941186905,0.9191321499013807,0.3121646046638489,0.9206505667816658,0.3105926513671875
14,1.0,0.05322203412652016,0.9250493096646942,0.2991313338279724,0.9265648102513554,0.29177770018577576
15,1.0,0.056498266756534576,0.9230769230769231,0.31636059284210205,0.9305076392311483,0.3141116499900818
16,1.0,0.03664040565490723,0.9260355029585798,0.27567923069000244,0.9295219319862001,0.2715582847595215
17,1.0,0.03762063756585121,0.9220907297830375,0.26778706908226013,0.9339576145884673,0.2556750774383545
18,1.0,0.05713672190904617,0.9230769230769231,0.27504920959472656,0.9324790537210449,0.26450973749160767
19,1.0,0.04113113880157471,0.9339250493096647,0.24374409019947052,0.9359290290783637,0.23571094870567322
20,1.0,0.06352251023054123,0.9151873767258383,0.2823479175567627,0.9305076392311483,0.27680033445358276
21,1.0,0.062127552926540375,0.9358974358974359,0.27142155170440674,0.9423361261705273,0.2635788321495056
22,1.0,0.06778883934020996,0.9181459566074951,0.2993331551551819,0.929029078363726,0.2889346778392792
23,1.0,0.03926955163478851,0.9181459566074951,0.270370215177536,0.929029078363726,0.2639361619949341
24,1.0,0.060420192778110504,0.9191321499013807,0.2915421426296234,0.9236076885165106,0.2904324531555176
25,1.0,0.06268409639596939,0.9289940828402367,0.26425084471702576,0.9305076392311483,0.25300291180610657
26,1.0,0.06258493661880493,0.9358974358974359,0.25438782572746277,0.9403647116806308,0.2456180304288864
27,1.0,0.07511090487241745,0.9260355029585798,0.25832322239875793,0.9300147856086742,0.25145792961120605
28,1.0,0.07399255037307739,0.9250493096646942,0.28996893763542175,0.9319862000985707,0.2767650783061981
29,1.0,0.04559338092803955,0.9309664694280079,0.2362743616104126,0.9334647609659931,0.22656553983688354
30,1.0,0.04180530458688736,0.9270216962524654,0.2387235462665558,0.9319862000985707,0.23384253680706024
31,1.0,0.05616169050335884,0.9289940828402367,0.2509208917617798,0.9364218827008378,0.24303224682807922
32,1.0,0.07958007603883743,0.9230769230769231,0.28332796692848206,0.9285362247412519,0.268532931804657
33,1.0,0.08292385190725327,0.9339250493096647,0.2665661871433258,0.9265648102513554,0.2573801577091217
34,1.0,0.07302248477935791,0.9339250493096647,0.24186107516288757,0.9374075899457861,0.23398959636688232
35,1.0,0.05341910943388939,0.9378698224852071,0.23448409140110016,0.9438146870379497,0.22278639674186707
36,1.0,0.07009320706129074,0.9289940828402367,0.2560542821884155,0.9359290290783637,0.24694538116455078
37,0.9987096774193548,0.13261768221855164,0.928007889546351,0.28246036171913147,0.932971907343519,0.26839181780815125
38,0.9987437185929648,0.06224016472697258,0.9358974358974359,0.22435399889945984,0.9383932971907344,0.21126824617385864
39,1.0,0.12356647849082947,0.9309664694280079,0.2630308270454407,0.9300147856086742,0.24786323308944702
40,1.0,0.07982247322797775,0.9339250493096647,0.2201257199048996,0.9428289797930015,0.205205500125885
