iter_num,train_acc,train_loss,val_acc,val_loss,test_acc,test_loss
1,1.0,0.029224717989563942,0.4381390593047035,1.775407314300537,0.4384507222293238,1.7817527055740356
2,0.9900990099009901,0.041024062782526016,0.5587934560327198,1.5505651235580444,0.55093953726192,1.599655032157898
3,1.0,0.022731222212314606,0.5999488752556237,1.4288593530654907,0.5946567812859517,1.4596202373504639
4,0.9950738916256158,0.036681339144706726,0.6370143149284253,1.2962006330490112,0.621117218458392,1.342442274093628
5,0.9763779527559056,0.03014257363975048,0.6554192229038854,1.202323317527771,0.6422088712770037,1.2440249919891357
6,0.9868852459016394,0.046072524040937424,0.651840490797546,1.1985546350479126,0.6436149814649111,1.2383029460906982
7,0.9943820224719101,0.05387721583247185,0.641359918200409,1.1902763843536377,0.6438706378627125,1.2222554683685303
8,0.9975429975429976,0.04515732824802399,0.6717791411042945,1.1510676145553589,0.6670075418637351,1.176306962966919
9,0.9956331877729258,0.051080625504255295,0.6817484662576687,1.1459848880767822,0.6679023392560399,1.1833364963531494
10,0.9980353634577603,0.05967158451676369,0.674079754601227,1.1120377779006958,0.6664962290681324,1.1239471435546875
11,0.9946428571428572,0.061503246426582336,0.6896728016359919,1.0983246564865112,0.6819634411351144,1.118811011314392
12,0.9967266775777414,0.06819726526737213,0.6998977505112475,1.087259292602539,0.6907835868592611,1.0975421667099
13,0.9803625377643505,0.0765705406665802,0.6960633946830266,1.0673235654830933,0.6882270228812476,1.0926809310913086
14,0.9985974754558204,0.06806796789169312,0.7050102249488752,1.0180580615997314,0.6966636840086923,1.0343679189682007
15,0.9973821989528796,0.06525764614343643,0.6866053169734151,1.0624088048934937,0.6804295027483063,1.0864636898040771
16,0.996319018404908,0.0731429010629654,0.693762781186094,1.0426745414733887,0.6904001022625591,1.0721871852874756
17,0.9734411085450346,0.07587103545665741,0.7142126789366053,1.0198514461517334,0.7002428735779113,1.0470844507217407
18,0.990185387131952,0.09931182116270065,0.696319018404908,1.0330841541290283,0.6864374280966381,1.0669283866882324
19,0.9824380165289256,0.08342892676591873,0.7065439672801636,1.0307729244232178,0.6923175252460693,1.0683406591415405
20,0.9911678115799804,0.07292626053094864,0.7249488752556237,0.9797864556312561,0.7168605394349994,1.009018063545227
21,0.9869158878504672,0.0872558131814003,0.712678936605317,1.0218640565872192,0.6948740892240828,1.0591163635253906
22,0.9696699375557538,0.11340296268463135,0.712678936605317,0.9982964992523193,0.6911670714559632,1.046745777130127
23,0.9965870307167235,0.08167532086372375,0.7236707566462167,0.9614265561103821,0.7098299884954621,0.995064377784729
24,0.9893704006541292,0.08074107766151428,0.7361963190184049,0.9191804528236389,0.7189057906174102,0.9643052220344543
25,0.9740973312401884,0.09926948696374893,0.712678936605317,0.981219470500946,0.6966636840086923,1.0217822790145874
26,0.9932075471698113,0.09224088490009308,0.74079754601227,0.917425811290741,0.72453023136904,0.9572754502296448
27,0.9861918604651163,0.10927131772041321,0.7147239263803681,0.9553201198577881,0.7057394861306404,0.9755312204360962
28,0.9908899789768746,0.09427870064973831,0.7338957055214724,0.917710542678833,0.7250415441646427,0.9560219645500183
29,0.9790257104194858,0.0935695469379425,0.7298057259713702,0.8852219581604004,0.7198005880097149,0.9244415163993835
