iter_num,train_acc,train_loss,val_acc,val_loss,test_acc,test_loss
1,1.0,0.039835624396800995,0.48366013071895425,1.01900315284729,0.48257080610021785,1.0332729816436768
2,0.99,0.028109552338719368,0.4444444444444444,1.0294065475463867,0.4357298474945534,1.0399234294891357
3,1.0,0.036590225994586945,0.5599128540305011,0.9703407287597656,0.5446623093681917,0.9829492568969727
4,1.0,0.03402116149663925,0.5392156862745098,0.9628603458404541,0.5424836601307189,0.9706005454063416
5,1.0,0.03135323151946068,0.5217864923747276,0.9841071367263794,0.5136165577342048,0.9804681539535522
6,1.0,0.03540254011750221,0.4444444444444444,1.0463955402374268,0.44989106753812635,1.0438467264175415
7,1.0,0.035940781235694885,0.5577342047930284,0.9476169347763062,0.5522875816993464,0.9486672878265381
8,0.9975369458128078,0.04444517940282822,0.5403050108932462,0.955845832824707,0.539760348583878,0.9674229025840759
9,0.9978118161925602,0.04958414286375046,0.6143790849673203,0.9144801497459412,0.5849673202614379,0.9339559078216553
10,0.9980314960629921,0.04915400967001915,0.5664488017429193,0.914048433303833,0.5626361655773421,0.9263402223587036
11,0.9946332737030411,0.039864372462034225,0.5893246187363834,0.8876892328262329,0.5784313725490197,0.8977617025375366
12,0.9983606557377049,0.045686546713113785,0.6198257080610022,0.8828290700912476,0.6067538126361656,0.8821627497673035
13,0.9984871406959153,0.04715095832943916,0.5555555555555556,0.9146060347557068,0.5691721132897604,0.9068759679794312
14,0.9957865168539326,0.058530937880277634,0.55119825708061,0.9053457379341125,0.5571895424836601,0.9204249382019043
15,0.9947575360419397,0.06297338753938675,0.5871459694989106,0.8820270895957947,0.5811546840958606,0.8962768912315369
16,0.9975429975429976,0.055016838014125824,0.6416122004357299,0.8367858529090881,0.6285403050108932,0.8637079000473022
