iter_num,train_acc,train_loss,val_acc,val_loss,test_acc,test_loss
1,0.8,0.005551203619688749,0.29302832244008714,1.0974764823913574,0.28104575163398693,1.0974658727645874
2,1.0,0.006323384586721659,0.4989106753812636,1.0090817213058472,0.5157952069716776,1.0062202215194702
3,1.0,0.005709400400519371,0.4564270152505447,1.0476220846176147,0.4340958605664488,1.0419615507125854
4,1.0,0.006270593497902155,0.5239651416122004,0.9998642206192017,0.5212418300653595,0.9922817945480347
5,1.0,0.008193193934857845,0.5468409586056645,0.9543032646179199,0.5599128540305011,0.9368798136711121
6,1.0,0.008155765943229198,0.5326797385620915,1.0103780031204224,0.5495642701525054,1.0186231136322021
7,0.9971830985915493,0.010020374320447445,0.4324618736383442,1.0404316186904907,0.43137254901960786,1.047443151473999
8,0.9975369458128078,0.011635880917310715,0.5838779956427015,0.9280632138252258,0.5729847494553377,0.9362040162086487
9,0.9978118161925602,0.012416071258485317,0.5816993464052288,0.9179435968399048,0.5942265795206971,0.9189258813858032
10,0.9960629921259843,0.01516822911798954,0.47276688453159044,1.0131607055664062,0.4515250544662309,1.0192400217056274
11,0.998211091234347,0.008897690102458,0.5588235294117647,0.9245530962944031,0.5637254901960784,0.9335375428199768
12,0.9950819672131147,0.011394965462386608,0.5577342047930284,0.936629056930542,0.5446623093681917,0.9617921113967896
13,0.9969742813918305,0.010141093283891678,0.6078431372549019,0.8571802377700806,0.6056644880174292,0.8998172283172607
14,0.9971910112359551,0.012057527899742126,0.4923747276688453,0.994022786617279,0.5125272331154684,0.9846501350402832
15,0.9947575360419397,0.01151401735842228,0.5152505446623094,0.9487892389297485,0.511437908496732,0.9636754393577576
16,0.9901719901719902,0.016989560797810555,0.5239651416122004,0.9559503197669983,0.5294117647058824,0.9726935625076294
